slope01,slope12,slope23,slope34,slope45,slope56,slope67
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,8.79
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.79,-8.79,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.79,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.79,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.79,-8.79,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.99,-10.99,0.0,0.0,0.0,0.0,0.0
6.59,-6.59,0.0,0.0,0.0,10.99,-10.99
0.0,0.0,0.0,0.0,0.0,6.59,-6.59
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-28.57,15.38
-10.99,0.0,0.0,-6.59,0.0,-24.18,10.99
-10.99,0.0,0.0,-6.59,0.0,-19.78,6.59
-10.99,0.0,0.0,-6.59,0.0,-15.38,0.0
